year,programTitle,Program Code,PLU,Sum Credits,location,rawfte,fte,id,count
2013-14,ACEIT Welding,ACWELD,SCH,0,PR,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,0,TE,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,0,TE,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,0,TE,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,0,TE,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,0,TE,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,0,TE,0,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,643.429,PR,1.072381667,1.1,---,1
2013-14,ACEIT Welding,ACWELD,SCH,22,PR,0.036666667,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,22,PR,0.036666667,0,---,1
2013-14,ACEIT Welding,ACWELD,SCH,292.857,PR,0.381324219,0.4,---,1
2013-14,ACEIT Welding,ACWELD,SCH,1088.572,TE,1.295919048,1.3,---,1
2010-11,Adult Special Education,ASE,SCH,445.256,TE,0.530066667,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,316.286,TE,0.376530952,0.4,---,1
2010-11,Adult Special Education,ASE,SCH,131.143,TE,0.156122619,0.2,---,1
2010-11,Adult Special Education,ASE,SCH,316.286,TE,0.376530952,0.4,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,316.286,TE,0.376530952,0.4,---,1
2010-11,Adult Special Education,ASE,SCH,746.56,TE,0.888761905,0.9,---,1
2010-11,Adult Special Education,ASE,SCH,185.143,TE,0.220408333,0.2,---,1
2010-11,Adult Special Education,ASE,SCH,169.976,TE,0.202352381,0.2,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,64.286,PR,0.076530952,0.1,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2010-11,Adult Special Education,ASE,SCH,636.575,TE,0.757827381,0.8,---,1
2010-11,Adult Special Education,ASE,SCH,479.931,TE,0.571346429,0.6,---,1
2010-11,Adult Special Education,ASE,SCH,8,PR,0.013333333,0,---,1
2010-11,Adult Special Education,ASE,SCH,4,PR,0.006666667,0,---,1
2010-11,Adult Special Education,ASE,SCH,4,PR,0.006666667,0,---,1
2010-11,Adult Special Education,ASE,SCH,4,PR,0.006666667,0,---,1
2010-11,Adult Special Education,ASE,SCH,4,PR,0.006666667,0,---,1
2010-11,Adult Special Education,ASE,SCH,8,TE,0.013333333,0,---,1
2010-11,Adult Special Education,ASE,SCH,4.5,TE,0.0075,0,---,1
2010-11,Adult Special Education,ASE,SCH,0,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,19,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,19,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,0,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,19,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,24,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,19,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,24,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,21,PR,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,14,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,37,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,8.5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,20,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,432.142,PR,0.514454762,0.5,---,1
2010-11,Adult Special Education,ASE,SCH,26.786,PR,0.031888095,0,---,1
2010-11,Adult Special Education,ASE,SCH,25,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,14,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,23,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,33,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,34.5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,37.5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,34.5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,37.5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,22,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,18.5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,5,TE,0,0,---,1
2010-11,Adult Special Education,ASE,SCH,3,TE,0.053571429,0.1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,129.981,TE,0.154739286,0.2,---,1
2011-12,Adult Special Education,ASE,SCH,623.244,TE,0.741957143,0.7,---,1
2011-12,Adult Special Education,ASE,SCH,316.286,TE,0.376530952,0.4,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,479.931,TE,0.571346429,0.6,---,1
2011-12,Adult Special Education,ASE,SCH,819.882,TE,0.97605,1,---,1
2011-12,Adult Special Education,ASE,SCH,66,RE,0.11,0.1,---,1
2011-12,Adult Special Education,ASE,SCH,14,TE,0.023333333,0,---,1
2011-12,Adult Special Education,ASE,SCH,4,TE,0.006666667,0,---,1
2011-12,Adult Special Education,ASE,SCH,8,TE,0.013333333,0,---,1
2011-12,Adult Special Education,ASE,SCH,6,TE,0.01,0,---,1
2011-12,Adult Special Education,ASE,SCH,33,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,10,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,12,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,10,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,30,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,12,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,45.5,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,47.5,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,40,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,35,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,47,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,46,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,47,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,40.5,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,46,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,21.5,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,47,TE,0,0,---,1
2011-12,Adult Special Education,ASE,SCH,203.304,TE,0.242028571,0.2,---,1
2011-12,Adult Special Education,ASE,SCH,316.286,TE,0.376530952,0.4,---,1
2011-12,Adult Special Education,ASE,SCH,23.33,TE,0.02777381,0,---,1
2012-13,Adult Special Education,ASE,SCH,349.95,TE,0.416607143,0.4,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,533.807,TE,0.635484524,0.6,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,307.286,TE,0.365816667,0.4,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,139.629,PR,0.166225,0.2,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,839.88,TE,0.999857143,1,---,1
2012-13,Adult Special Education,ASE,SCH,489.93,TE,0.58325,0.6,---,1
2012-13,Adult Special Education,ASE,SCH,167.5,TE,0.279166667,0.3,---,1
2012-13,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2012-13,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2012-13,Adult Special Education,ASE,SCH,4,TE,0.006666667,0,---,1
2012-13,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2012-13,Adult Special Education,ASE,SCH,4,TE,0.006666667,0,---,1
2012-13,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2012-13,Adult Special Education,ASE,SCH,42.5,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,10,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,25,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,25,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,42.5,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,43,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,20,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,24,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,42.5,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,49,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,47,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,43,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,11,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,43,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,42.5,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2012-13,Adult Special Education,ASE,SCH,2,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2013-14,Adult Special Education,ASE,SCH,400,TE,0.476190476,0.5,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2013-14,Adult Special Education,ASE,SCH,400,TE,0.476190476,0.5,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2013-14,Adult Special Education,ASE,SCH,400,TE,0.476190476,0.5,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2013-14,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,28,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,40,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,68,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,65,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,24.5,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,54,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,65,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,64,TE,0,0,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2013-14,Adult Special Education,ASE,SCH,900,TE,1.071428571,1.1,---,1
2014-15,Adult Special Education,ASE,SCH,517.857,TE,0.616496429,0.6,---,1
2014-15,Adult Special Education,ASE,SCH,517.857,TE,0.616496429,0.6,---,1
2014-15,Adult Special Education,ASE,SCH,317.572,TE,0.378061905,0.4,---,1
2014-15,Adult Special Education,ASE,SCH,25.714,TE,0.030611905,0,---,1
2014-15,Adult Special Education,ASE,SCH,364.286,TE,0.43367381,0.4,---,1
2014-15,Adult Special Education,ASE,SCH,882.143,TE,1.050170238,1.1,---,1
2014-15,Adult Special Education,ASE,SCH,131.143,TE,0.156122619,0.2,---,1
2014-15,Adult Special Education,ASE,SCH,728.572,TE,0.867347619,0.9,---,1
2014-15,Adult Special Education,ASE,SCH,882.143,TE,1.050170238,1.1,---,1
2014-15,Adult Special Education,ASE,SCH,882.143,TE,1.050170238,1.1,---,1
2014-15,Adult Special Education,ASE,SCH,6,TE,0.01,0,---,1
2014-15,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2014-15,Adult Special Education,ASE,SCH,13,TE,0.021666667,0,---,1
2014-15,Adult Special Education,ASE,SCH,62,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,10,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,20.5,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,11,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,10,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,10,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,70,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,5,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,48.5,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,63,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,70,TE,0,0,---,1
2014-15,Adult Special Education,ASE,SCH,882.143,TE,1.050170238,1.1,---,1
2014-15,Adult Special Education,ASE,SCH,317.572,TE,0.378061905,0.4,---,1
2016-17,Adult Special Education,ASE,SCH,272.572,TE,0.324490476,0.3,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,364.286,TE,0.43367381,0.4,---,1
2016-17,Adult Special Education,ASE,SCH,364.286,TE,0.43367381,0.4,---,1
2016-17,Adult Special Education,ASE,SCH,228.571,TE,0.272108333,0.3,---,1
2016-17,Adult Special Education,ASE,SCH,753.572,TE,0.897109524,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,364.286,TE,0.43367381,0.4,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2016-17,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2016-17,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2016-17,Adult Special Education,ASE,SCH,4,TE,0.006666667,0,---,1
2016-17,Adult Special Education,ASE,SCH,15.5,TE,0.025833333,0,---,1
2016-17,Adult Special Education,ASE,SCH,12,TE,0.02,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,2.5,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,6,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,757.143,TE,0.901360714,0.9,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2016-17,Adult Special Education,ASE,SCH,0,TE,0,0,---,1
2012-13,Applied Business Support,ABS,SCH,30,TE,0.05,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,3,RE,0.125,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,6,RE,0.25,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,5.5,RE,0.229166667,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,4.5,RE,0.1875,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,0.5,RE,0.020833333,0,---,1
2010-11,Applied Business Technology,ABT,Credits,15,RE,0.625,0.6,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,14,RE,0.583333333,0.6,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,2.5,RE,0.104166667,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,11.5,RE,0.479166667,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,0.5,RE,0.020833333,0,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,4.5,RE,0.1875,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,4.5,RE,0.1875,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,8.5,RE,0.354166667,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,0.5,RE,0.020833333,0,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,6,RE,0.25,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,4.5,RE,0.1875,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,271.286,SM,0.353236979,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,86.143,SM,0.112165365,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,0,RE,0,0,---,1
2010-11,Applied Business Technology,ABT,Credits,389.286,RE,0.506882813,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,96.429,HO,0.125558594,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,254.572,HO,0.331473958,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,131.143,HO,0.170759115,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,2.5,SM,0.104166667,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,SM,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,SM,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,SM,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,2.5,SM,0.104166667,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,6.5,RE,0.270833333,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,8.5,RE,0.354166667,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,6,RE,0.25,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,6.5,RE,0.270833333,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,11.5,RE,0.479166667,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,6,RE,0.25,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,5.5,RE,0.229166667,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,6,RE,0.25,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,4,RE,0.166666667,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,9,RE,0.375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,0.5,RE,0.020833333,0,---,1
2010-11,Applied Business Technology,ABT,Credits,9.5,RE,0.395833333,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,2.5,RE,0.104166667,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,12.5,RE,0.520833333,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,0.5,RE,0.020833333,0,---,1
2010-11,Applied Business Technology,ABT,Credits,8.5,RE,0.354166667,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,2.5,RE,0.104166667,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,11.5,RE,0.479166667,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,9,RE,0.375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,10,RE,0.416666667,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,7,RE,0.291666667,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,4,RE,0.166666667,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,4,RE,0.166666667,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,1,RE,0.041666667,0,---,1
2010-11,Applied Business Technology,ABT,Credits,2,RE,0.083333333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,1,RE,0.041666667,0,---,1
2010-11,Applied Business Technology,ABT,Credits,0.5,RE,0.020833333,0,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,12,RE,0.5,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,7,RE,0.291666667,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,12,RE,0.5,0.5,---,1
2010-11,Applied Business Technology,ABT,Credits,6.5,RE,0.270833333,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,22,RE,0.916666667,0.9,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,13.5,RE,0.5625,0.6,---,1
2010-11,Applied Business Technology,ABT,Credits,10.5,RE,0.4375,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,2.5,RE,0.104166667,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,4,RE,0.166666667,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,15,RE,0.625,0.6,---,1
2010-11,Applied Business Technology,ABT,Credits,7,RE,0.291666667,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,4.5,RE,0.1875,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,8.5,RE,0.354166667,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,4.5,RE,0.1875,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,3,RE,0.125,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,3,RE,0.125,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
2010-11,Applied Business Technology,ABT,Credits,7,RE,0.291666667,0.3,---,1
2010-11,Applied Business Technology,ABT,Credits,1.5,RE,0.0625,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,3.5,RE,0.145833333,0.1,---,1
2010-11,Applied Business Technology,ABT,Credits,9.5,RE,0.395833333,0.4,---,1
2010-11,Applied Business Technology,ABT,Credits,5,RE,0.208333333,0.2,---,1
