"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count"
"2510","Prince Rupert","SFU","2013-2014","non-NWCC",54.342,-130.2658,1
"2511","Prince Rupert","TRU","2004-2005","non-NWCC",54.342,-130.2658,1
"2512","Prince Rupert","TRU","2005-2006","non-NWCC",54.342,-130.2658,2
"2513","Prince Rupert","TRU","2006-2007","non-NWCC",54.342,-130.2658,1
"2514","Prince Rupert","TRU","2007-2008","non-NWCC",54.342,-130.2658,1
"2515","Prince Rupert","TRU","2008-2009","non-NWCC",54.342,-130.2658,1
"2516","Prince Rupert","TRU","2009-2010","non-NWCC",54.342,-130.2658,0
"2517","Prince Rupert","TRU","2010-2011","non-NWCC",54.342,-130.2658,0
"2518","Prince Rupert","TRU","2011-2012","non-NWCC",54.342,-130.2658,3
"2519","Prince Rupert","TRU","2012-2013","non-NWCC",54.342,-130.2658,1
"2520","Prince Rupert","TRU","2013-2014","non-NWCC",54.342,-130.2658,1
"2521","Prince Rupert","UBCO","2004-2005","non-NWCC",54.342,-130.2658,0
"2522","Prince Rupert","UBCO","2005-2006","non-NWCC",54.342,-130.2658,0
"2523","Prince Rupert","UBCO","2006-2007","non-NWCC",54.342,-130.2658,0
"2524","Prince Rupert","UBCO","2007-2008","non-NWCC",54.342,-130.2658,2
"2525","Prince Rupert","UBCO","2008-2009","non-NWCC",54.342,-130.2658,3
"2526","Prince Rupert","UBCO","2009-2010","non-NWCC",54.342,-130.2658,2
"2527","Prince Rupert","UBCO","2010-2011","non-NWCC",54.342,-130.2658,0
"2528","Prince Rupert","UBCO","2011-2012","non-NWCC",54.342,-130.2658,3
"2529","Prince Rupert","UBCO","2012-2013","non-NWCC",54.342,-130.2658,0
"2530","Prince Rupert","UBCO","2013-2014","non-NWCC",54.342,-130.2658,0
"2531","Prince Rupert","UBCV","2004-2005","non-NWCC",54.342,-130.2658,1
"2532","Prince Rupert","UBCV","2005-2006","non-NWCC",54.342,-130.2658,1
"2533","Prince Rupert","UBCV","2006-2007","non-NWCC",54.342,-130.2658,0
"2534","Prince Rupert","UBCV","2007-2008","non-NWCC",54.342,-130.2658,2
"2535","Prince Rupert","UBCV","2008-2009","non-NWCC",54.342,-130.2658,0
"2536","Prince Rupert","UBCV","2009-2010","non-NWCC",54.342,-130.2658,0
"2537","Prince Rupert","UBCV","2010-2011","non-NWCC",54.342,-130.2658,2
"2538","Prince Rupert","UBCV","2011-2012","non-NWCC",54.342,-130.2658,2
"2539","Prince Rupert","UBCV","2012-2013","non-NWCC",54.342,-130.2658,2
"2540","Prince Rupert","UBCV","2013-2014","non-NWCC",54.342,-130.2658,1
"2541","Prince Rupert","UFV","2004-2005","non-NWCC",54.342,-130.2658,1
"2542","Prince Rupert","UFV","2005-2006","non-NWCC",54.342,-130.2658,0
"2543","Prince Rupert","UFV","2006-2007","non-NWCC",54.342,-130.2658,1
"2544","Prince Rupert","UFV","2007-2008","non-NWCC",54.342,-130.2658,0
"2545","Prince Rupert","UFV","2008-2009","non-NWCC",54.342,-130.2658,0
"2546","Prince Rupert","UFV","2009-2010","non-NWCC",54.342,-130.2658,0
"2547","Prince Rupert","UFV","2010-2011","non-NWCC",54.342,-130.2658,0
"2548","Prince Rupert","UFV","2011-2012","non-NWCC",54.342,-130.2658,0
"2549","Prince Rupert","UFV","2012-2013","non-NWCC",54.342,-130.2658,1
"2550","Prince Rupert","UFV","2013-2014","non-NWCC",54.342,-130.2658,0
"2551","Prince Rupert","UNBC","2004-2005","non-NWCC",54.342,-130.2658,10
"2552","Prince Rupert","UNBC","2005-2006","non-NWCC",54.342,-130.2658,3
"2553","Prince Rupert","UNBC","2006-2007","non-NWCC",54.342,-130.2658,7
"2554","Prince Rupert","UNBC","2007-2008","non-NWCC",54.342,-130.2658,6
"2555","Prince Rupert","UNBC","2008-2009","non-NWCC",54.342,-130.2658,2
"2556","Prince Rupert","UNBC","2009-2010","non-NWCC",54.342,-130.2658,6
"2557","Prince Rupert","UNBC","2010-2011","non-NWCC",54.342,-130.2658,3
"2558","Prince Rupert","UNBC","2011-2012","non-NWCC",54.342,-130.2658,9
"2559","Prince Rupert","UNBC","2012-2013","non-NWCC",54.342,-130.2658,5
"2560","Prince Rupert","UNBC","2013-2014","non-NWCC",54.342,-130.2658,4
"2561","Prince Rupert","UVIC","2004-2005","non-NWCC",54.342,-130.2658,1
"2562","Prince Rupert","UVIC","2005-2006","non-NWCC",54.342,-130.2658,1
"2563","Prince Rupert","UVIC","2006-2007","non-NWCC",54.342,-130.2658,0
"2564","Prince Rupert","UVIC","2007-2008","non-NWCC",54.342,-130.2658,0
"2565","Prince Rupert","UVIC","2008-2009","non-NWCC",54.342,-130.2658,6
"2566","Prince Rupert","UVIC","2009-2010","non-NWCC",54.342,-130.2658,1
"2567","Prince Rupert","UVIC","2010-2011","non-NWCC",54.342,-130.2658,1
"2568","Prince Rupert","UVIC","2011-2012","non-NWCC",54.342,-130.2658,3
"2569","Prince Rupert","UVIC","2012-2013","non-NWCC",54.342,-130.2658,14
"2570","Prince Rupert","UVIC","2013-2014","non-NWCC",54.342,-130.2658,3
"2571","Prince Rupert","VCC","2004-2005","non-NWCC",54.342,-130.2658,0
"2572","Prince Rupert","VCC","2005-2006","non-NWCC",54.342,-130.2658,0
"2573","Prince Rupert","VCC","2006-2007","non-NWCC",54.342,-130.2658,1
"2574","Prince Rupert","VCC","2007-2008","non-NWCC",54.342,-130.2658,0
"2575","Prince Rupert","VCC","2008-2009","non-NWCC",54.342,-130.2658,0
"2576","Prince Rupert","VCC","2009-2010","non-NWCC",54.342,-130.2658,0
"2577","Prince Rupert","VCC","2010-2011","non-NWCC",54.342,-130.2658,1
"2578","Prince Rupert","VCC","2011-2012","non-NWCC",54.342,-130.2658,0
"2579","Prince Rupert","VCC","2012-2013","non-NWCC",54.342,-130.2658,0
"2580","Prince Rupert","VCC","2013-2014","non-NWCC",54.342,-130.2658,0
"2581","Prince Rupert","VIU","2004-2005","non-NWCC",54.342,-130.2658,1
"2582","Prince Rupert","VIU","2005-2006","non-NWCC",54.342,-130.2658,3
"2583","Prince Rupert","VIU","2006-2007","non-NWCC",54.342,-130.2658,1
"2584","Prince Rupert","VIU","2007-2008","non-NWCC",54.342,-130.2658,4
"2585","Prince Rupert","VIU","2008-2009","non-NWCC",54.342,-130.2658,1
"2586","Prince Rupert","VIU","2009-2010","non-NWCC",54.342,-130.2658,0
"2587","Prince Rupert","VIU","2010-2011","non-NWCC",54.342,-130.2658,1
"2588","Prince Rupert","VIU","2011-2012","non-NWCC",54.342,-130.2658,4
"2589","Prince Rupert","VIU","2012-2013","non-NWCC",54.342,-130.2658,3
"2590","Prince Rupert","VIU","2013-2014","non-NWCC",54.342,-130.2658,1
"2591","Prince Rupert","no_transfer_yet","2004-2005","non-NWCC",54.342,-130.2658,9
"2592","Prince Rupert","no_transfer_yet","2005-2006","non-NWCC",54.342,-130.2658,13
"2593","Prince Rupert","no_transfer_yet","2006-2007","non-NWCC",54.342,-130.2658,12
"2594","Prince Rupert","no_transfer_yet","2007-2008","non-NWCC",54.342,-130.2658,13
"2595","Prince Rupert","no_transfer_yet","2008-2009","non-NWCC",54.342,-130.2658,10
"2596","Prince Rupert","no_transfer_yet","2009-2010","non-NWCC",54.342,-130.2658,7
"2597","Prince Rupert","no_transfer_yet","2010-2011","non-NWCC",54.342,-130.2658,30
"2598","Prince Rupert","no_transfer_yet","2011-2012","non-NWCC",54.342,-130.2658,34
"2599","Prince Rupert","no_transfer_yet","2012-2013","non-NWCC",54.342,-130.2658,44
"2600","Prince Rupert","no_transfer_yet","2013-2014","non-NWCC",54.342,-130.2658,46
"2601","Queen Charlotte City","BCIT","2004-2005","non-NWCC",53.255,-132.0869,1
"2602","Queen Charlotte City","BCIT","2005-2006","non-NWCC",53.255,-132.0869,0
"2603","Queen Charlotte City","BCIT","2006-2007","non-NWCC",53.255,-132.0869,1
"2604","Queen Charlotte City","BCIT","2007-2008","non-NWCC",53.255,-132.0869,0
"2605","Queen Charlotte City","BCIT","2008-2009","non-NWCC",53.255,-132.0869,0
"2606","Queen Charlotte City","BCIT","2009-2010","non-NWCC",53.255,-132.0869,0
"2607","Queen Charlotte City","BCIT","2010-2011","non-NWCC",53.255,-132.0869,1
"2608","Queen Charlotte City","BCIT","2011-2012","non-NWCC",53.255,-132.0869,0
"2609","Queen Charlotte City","BCIT","2012-2013","non-NWCC",53.255,-132.0869,0
"2610","Queen Charlotte City","BCIT","2013-2014","non-NWCC",53.255,-132.0869,0
"2611","Queen Charlotte City","CAM","2004-2005","non-NWCC",53.255,-132.0869,1
"2612","Queen Charlotte City","CAM","2005-2006","non-NWCC",53.255,-132.0869,0
"2613","Queen Charlotte City","CAM","2006-2007","non-NWCC",53.255,-132.0869,0
"2614","Queen Charlotte City","CAM","2007-2008","non-NWCC",53.255,-132.0869,0
"2615","Queen Charlotte City","CAM","2008-2009","non-NWCC",53.255,-132.0869,2
"2616","Queen Charlotte City","CAM","2009-2010","non-NWCC",53.255,-132.0869,2
"2617","Queen Charlotte City","CAM","2010-2011","non-NWCC",53.255,-132.0869,0
"2618","Queen Charlotte City","CAM","2011-2012","non-NWCC",53.255,-132.0869,0
"2619","Queen Charlotte City","CAM","2012-2013","non-NWCC",53.255,-132.0869,1
"2620","Queen Charlotte City","CAM","2013-2014","non-NWCC",53.255,-132.0869,2
"2621","Queen Charlotte City","CAPU","2004-2005","non-NWCC",53.255,-132.0869,0
"2622","Queen Charlotte City","CAPU","2005-2006","non-NWCC",53.255,-132.0869,0
"2623","Queen Charlotte City","CAPU","2006-2007","non-NWCC",53.255,-132.0869,0
"2624","Queen Charlotte City","CAPU","2007-2008","non-NWCC",53.255,-132.0869,0
"2625","Queen Charlotte City","CAPU","2008-2009","non-NWCC",53.255,-132.0869,0
"2626","Queen Charlotte City","CAPU","2009-2010","non-NWCC",53.255,-132.0869,1
"2627","Queen Charlotte City","CAPU","2010-2011","non-NWCC",53.255,-132.0869,2
"2628","Queen Charlotte City","CAPU","2011-2012","non-NWCC",53.255,-132.0869,1
"2629","Queen Charlotte City","CAPU","2012-2013","non-NWCC",53.255,-132.0869,0
"2630","Queen Charlotte City","CAPU","2013-2014","non-NWCC",53.255,-132.0869,0
"2631","Queen Charlotte City","CNC","2004-2005","non-NWCC",53.255,-132.0869,2
"2632","Queen Charlotte City","CNC","2005-2006","non-NWCC",53.255,-132.0869,3
"2633","Queen Charlotte City","CNC","2006-2007","non-NWCC",53.255,-132.0869,0
"2634","Queen Charlotte City","CNC","2007-2008","non-NWCC",53.255,-132.0869,0
"2635","Queen Charlotte City","CNC","2008-2009","non-NWCC",53.255,-132.0869,0
"2636","Queen Charlotte City","CNC","2009-2010","non-NWCC",53.255,-132.0869,0
"2637","Queen Charlotte City","CNC","2010-2011","non-NWCC",53.255,-132.0869,0
"2638","Queen Charlotte City","CNC","2011-2012","non-NWCC",53.255,-132.0869,0
"2639","Queen Charlotte City","CNC","2012-2013","non-NWCC",53.255,-132.0869,3
"2640","Queen Charlotte City","CNC","2013-2014","non-NWCC",53.255,-132.0869,1
"2641","Queen Charlotte City","COTR","2004-2005","non-NWCC",53.255,-132.0869,0
"2642","Queen Charlotte City","COTR","2005-2006","non-NWCC",53.255,-132.0869,0
"2643","Queen Charlotte City","COTR","2006-2007","non-NWCC",53.255,-132.0869,0
"2644","Queen Charlotte City","COTR","2007-2008","non-NWCC",53.255,-132.0869,0
"2645","Queen Charlotte City","COTR","2008-2009","non-NWCC",53.255,-132.0869,0
"2646","Queen Charlotte City","COTR","2009-2010","non-NWCC",53.255,-132.0869,0
"2647","Queen Charlotte City","COTR","2010-2011","non-NWCC",53.255,-132.0869,0
"2648","Queen Charlotte City","COTR","2011-2012","non-NWCC",53.255,-132.0869,0
"2649","Queen Charlotte City","COTR","2012-2013","non-NWCC",53.255,-132.0869,0
"2650","Queen Charlotte City","COTR","2013-2014","non-NWCC",53.255,-132.0869,0
"2651","Queen Charlotte City","DOUG","2004-2005","non-NWCC",53.255,-132.0869,0
"2652","Queen Charlotte City","DOUG","2005-2006","non-NWCC",53.255,-132.0869,0
"2653","Queen Charlotte City","DOUG","2006-2007","non-NWCC",53.255,-132.0869,0
"2654","Queen Charlotte City","DOUG","2007-2008","non-NWCC",53.255,-132.0869,1
"2655","Queen Charlotte City","DOUG","2008-2009","non-NWCC",53.255,-132.0869,0
"2656","Queen Charlotte City","DOUG","2009-2010","non-NWCC",53.255,-132.0869,0
"2657","Queen Charlotte City","DOUG","2010-2011","non-NWCC",53.255,-132.0869,0
"2658","Queen Charlotte City","DOUG","2011-2012","non-NWCC",53.255,-132.0869,1
"2659","Queen Charlotte City","DOUG","2012-2013","non-NWCC",53.255,-132.0869,2
"2660","Queen Charlotte City","DOUG","2013-2014","non-NWCC",53.255,-132.0869,0
"2661","Queen Charlotte City","ECU","2004-2005","non-NWCC",53.255,-132.0869,0
"2662","Queen Charlotte City","ECU","2005-2006","non-NWCC",53.255,-132.0869,0
"2663","Queen Charlotte City","ECU","2006-2007","non-NWCC",53.255,-132.0869,0
"2664","Queen Charlotte City","ECU","2007-2008","non-NWCC",53.255,-132.0869,0
"2665","Queen Charlotte City","ECU","2008-2009","non-NWCC",53.255,-132.0869,0
"2666","Queen Charlotte City","ECU","2009-2010","non-NWCC",53.255,-132.0869,1
"2667","Queen Charlotte City","ECU","2010-2011","non-NWCC",53.255,-132.0869,0
"2668","Queen Charlotte City","ECU","2011-2012","non-NWCC",53.255,-132.0869,0
"2669","Queen Charlotte City","ECU","2012-2013","non-NWCC",53.255,-132.0869,0
"2670","Queen Charlotte City","ECU","2013-2014","non-NWCC",53.255,-132.0869,0
"2671","Queen Charlotte City","JIBC","2004-2005","non-NWCC",53.255,-132.0869,0
"2672","Queen Charlotte City","JIBC","2005-2006","non-NWCC",53.255,-132.0869,0
"2673","Queen Charlotte City","JIBC","2006-2007","non-NWCC",53.255,-132.0869,0
"2674","Queen Charlotte City","JIBC","2007-2008","non-NWCC",53.255,-132.0869,0
"2675","Queen Charlotte City","JIBC","2008-2009","non-NWCC",53.255,-132.0869,0
"2676","Queen Charlotte City","JIBC","2009-2010","non-NWCC",53.255,-132.0869,0
"2677","Queen Charlotte City","JIBC","2010-2011","non-NWCC",53.255,-132.0869,0
"2678","Queen Charlotte City","JIBC","2011-2012","non-NWCC",53.255,-132.0869,0
"2679","Queen Charlotte City","JIBC","2012-2013","non-NWCC",53.255,-132.0869,0
"2680","Queen Charlotte City","JIBC","2013-2014","non-NWCC",53.255,-132.0869,0
"2681","Queen Charlotte City","KPU","2004-2005","non-NWCC",53.255,-132.0869,1
"2682","Queen Charlotte City","KPU","2005-2006","non-NWCC",53.255,-132.0869,0
"2683","Queen Charlotte City","KPU","2006-2007","non-NWCC",53.255,-132.0869,0
"2684","Queen Charlotte City","KPU","2007-2008","non-NWCC",53.255,-132.0869,0
"2685","Queen Charlotte City","KPU","2008-2009","non-NWCC",53.255,-132.0869,0
"2686","Queen Charlotte City","KPU","2009-2010","non-NWCC",53.255,-132.0869,0
"2687","Queen Charlotte City","KPU","2010-2011","non-NWCC",53.255,-132.0869,1
"2688","Queen Charlotte City","KPU","2011-2012","non-NWCC",53.255,-132.0869,0
"2689","Queen Charlotte City","KPU","2012-2013","non-NWCC",53.255,-132.0869,1
"2690","Queen Charlotte City","KPU","2013-2014","non-NWCC",53.255,-132.0869,0
"2691","Queen Charlotte City","LANG","2004-2005","non-NWCC",53.255,-132.0869,0
"2692","Queen Charlotte City","LANG","2005-2006","non-NWCC",53.255,-132.0869,0
"2693","Queen Charlotte City","LANG","2006-2007","non-NWCC",53.255,-132.0869,1
"2694","Queen Charlotte City","LANG","2007-2008","non-NWCC",53.255,-132.0869,0
"2695","Queen Charlotte City","LANG","2008-2009","non-NWCC",53.255,-132.0869,0
"2696","Queen Charlotte City","LANG","2009-2010","non-NWCC",53.255,-132.0869,1
"2697","Queen Charlotte City","LANG","2010-2011","non-NWCC",53.255,-132.0869,1
"2698","Queen Charlotte City","LANG","2011-2012","non-NWCC",53.255,-132.0869,0
"2699","Queen Charlotte City","LANG","2012-2013","non-NWCC",53.255,-132.0869,0
"2700","Queen Charlotte City","LANG","2013-2014","non-NWCC",53.255,-132.0869,1
"2701","Queen Charlotte City","NIC","2004-2005","non-NWCC",53.255,-132.0869,0
"2702","Queen Charlotte City","NIC","2005-2006","non-NWCC",53.255,-132.0869,0
"2703","Queen Charlotte City","NIC","2006-2007","non-NWCC",53.255,-132.0869,0
"2704","Queen Charlotte City","NIC","2007-2008","non-NWCC",53.255,-132.0869,1
"2705","Queen Charlotte City","NIC","2008-2009","non-NWCC",53.255,-132.0869,0
"2706","Queen Charlotte City","NIC","2009-2010","non-NWCC",53.255,-132.0869,0
"2707","Queen Charlotte City","NIC","2010-2011","non-NWCC",53.255,-132.0869,0
"2708","Queen Charlotte City","NIC","2011-2012","non-NWCC",53.255,-132.0869,0
"2709","Queen Charlotte City","NIC","2012-2013","non-NWCC",53.255,-132.0869,0
"2710","Queen Charlotte City","NIC","2013-2014","non-NWCC",53.255,-132.0869,1
"2711","Queen Charlotte City","NLC","2004-2005","non-NWCC",53.255,-132.0869,2
"2712","Queen Charlotte City","NLC","2005-2006","non-NWCC",53.255,-132.0869,0
"2713","Queen Charlotte City","NLC","2006-2007","non-NWCC",53.255,-132.0869,0
"2714","Queen Charlotte City","NLC","2007-2008","non-NWCC",53.255,-132.0869,0
"2715","Queen Charlotte City","NLC","2008-2009","non-NWCC",53.255,-132.0869,0
"2716","Queen Charlotte City","NLC","2009-2010","non-NWCC",53.255,-132.0869,0
"2717","Queen Charlotte City","NLC","2010-2011","non-NWCC",53.255,-132.0869,0
"2718","Queen Charlotte City","NLC","2011-2012","non-NWCC",53.255,-132.0869,0
"2719","Queen Charlotte City","NLC","2012-2013","non-NWCC",53.255,-132.0869,1
"2720","Queen Charlotte City","NLC","2013-2014","non-NWCC",53.255,-132.0869,0
"2721","Queen Charlotte City","NVIT","2004-2005","non-NWCC",53.255,-132.0869,0
"2722","Queen Charlotte City","NVIT","2005-2006","non-NWCC",53.255,-132.0869,0
"2723","Queen Charlotte City","NVIT","2006-2007","non-NWCC",53.255,-132.0869,0
"2724","Queen Charlotte City","NVIT","2007-2008","non-NWCC",53.255,-132.0869,0
"2725","Queen Charlotte City","NVIT","2008-2009","non-NWCC",53.255,-132.0869,0
"2726","Queen Charlotte City","NVIT","2009-2010","non-NWCC",53.255,-132.0869,0
"2727","Queen Charlotte City","NVIT","2010-2011","non-NWCC",53.255,-132.0869,0
"2728","Queen Charlotte City","NVIT","2011-2012","non-NWCC",53.255,-132.0869,0
"2729","Queen Charlotte City","NVIT","2012-2013","non-NWCC",53.255,-132.0869,0
"2730","Queen Charlotte City","NVIT","2013-2014","non-NWCC",53.255,-132.0869,0
"2731","Queen Charlotte City","NWCC","2004-2005","NWCC",53.255,-132.0869,3
"2732","Queen Charlotte City","NWCC","2005-2006","NWCC",53.255,-132.0869,5
"2733","Queen Charlotte City","NWCC","2006-2007","NWCC",53.255,-132.0869,2
"2734","Queen Charlotte City","NWCC","2007-2008","NWCC",53.255,-132.0869,5
"2735","Queen Charlotte City","NWCC","2008-2009","NWCC",53.255,-132.0869,6
"2736","Queen Charlotte City","NWCC","2009-2010","NWCC",53.255,-132.0869,2
"2737","Queen Charlotte City","NWCC","2010-2011","NWCC",53.255,-132.0869,6
"2738","Queen Charlotte City","NWCC","2011-2012","NWCC",53.255,-132.0869,4
"2739","Queen Charlotte City","NWCC","2012-2013","NWCC",53.255,-132.0869,2
"2740","Queen Charlotte City","NWCC","2013-2014","NWCC",53.255,-132.0869,2
"2741","Queen Charlotte City","OKAN","2004-2005","non-NWCC",53.255,-132.0869,1
"2742","Queen Charlotte City","OKAN","2005-2006","non-NWCC",53.255,-132.0869,0
"2743","Queen Charlotte City","OKAN","2006-2007","non-NWCC",53.255,-132.0869,0
"2744","Queen Charlotte City","OKAN","2007-2008","non-NWCC",53.255,-132.0869,0
"2745","Queen Charlotte City","OKAN","2008-2009","non-NWCC",53.255,-132.0869,2
"2746","Queen Charlotte City","OKAN","2009-2010","non-NWCC",53.255,-132.0869,0
"2747","Queen Charlotte City","OKAN","2010-2011","non-NWCC",53.255,-132.0869,0
"2748","Queen Charlotte City","OKAN","2011-2012","non-NWCC",53.255,-132.0869,1
"2749","Queen Charlotte City","OKAN","2012-2013","non-NWCC",53.255,-132.0869,0
"2750","Queen Charlotte City","OKAN","2013-2014","non-NWCC",53.255,-132.0869,0
"2751","Queen Charlotte City","SEL","2004-2005","non-NWCC",53.255,-132.0869,0
"2752","Queen Charlotte City","SEL","2005-2006","non-NWCC",53.255,-132.0869,0
"2753","Queen Charlotte City","SEL","2006-2007","non-NWCC",53.255,-132.0869,0
"2754","Queen Charlotte City","SEL","2007-2008","non-NWCC",53.255,-132.0869,0
"2755","Queen Charlotte City","SEL","2008-2009","non-NWCC",53.255,-132.0869,0
"2756","Queen Charlotte City","SEL","2009-2010","non-NWCC",53.255,-132.0869,0
"2757","Queen Charlotte City","SEL","2010-2011","non-NWCC",53.255,-132.0869,0
"2758","Queen Charlotte City","SEL","2011-2012","non-NWCC",53.255,-132.0869,0
"2759","Queen Charlotte City","SEL","2012-2013","non-NWCC",53.255,-132.0869,0
"2760","Queen Charlotte City","SEL","2013-2014","non-NWCC",53.255,-132.0869,0
"2761","Queen Charlotte City","SFU","2004-2005","non-NWCC",53.255,-132.0869,0
"2762","Queen Charlotte City","SFU","2005-2006","non-NWCC",53.255,-132.0869,0
"2763","Queen Charlotte City","SFU","2006-2007","non-NWCC",53.255,-132.0869,0
"2764","Queen Charlotte City","SFU","2007-2008","non-NWCC",53.255,-132.0869,0
"2765","Queen Charlotte City","SFU","2008-2009","non-NWCC",53.255,-132.0869,0
"2766","Queen Charlotte City","SFU","2009-2010","non-NWCC",53.255,-132.0869,0
"2767","Queen Charlotte City","SFU","2010-2011","non-NWCC",53.255,-132.0869,1
"2768","Queen Charlotte City","SFU","2011-2012","non-NWCC",53.255,-132.0869,0
"2769","Queen Charlotte City","SFU","2012-2013","non-NWCC",53.255,-132.0869,0
"2770","Queen Charlotte City","SFU","2013-2014","non-NWCC",53.255,-132.0869,3
"2771","Queen Charlotte City","TRU","2004-2005","non-NWCC",53.255,-132.0869,0
"2772","Queen Charlotte City","TRU","2005-2006","non-NWCC",53.255,-132.0869,1
"2773","Queen Charlotte City","TRU","2006-2007","non-NWCC",53.255,-132.0869,0
"2774","Queen Charlotte City","TRU","2007-2008","non-NWCC",53.255,-132.0869,0
"2775","Queen Charlotte City","TRU","2008-2009","non-NWCC",53.255,-132.0869,1
"2776","Queen Charlotte City","TRU","2009-2010","non-NWCC",53.255,-132.0869,1
"2777","Queen Charlotte City","TRU","2010-2011","non-NWCC",53.255,-132.0869,0
"2778","Queen Charlotte City","TRU","2011-2012","non-NWCC",53.255,-132.0869,0
"2779","Queen Charlotte City","TRU","2012-2013","non-NWCC",53.255,-132.0869,2
"2780","Queen Charlotte City","TRU","2013-2014","non-NWCC",53.255,-132.0869,0
"2781","Queen Charlotte City","UBCO","2004-2005","non-NWCC",53.255,-132.0869,0
