year,programTitle,Program Code,PLU,Sum Credits,location,sumFTE,abo,imm
2016-17,Applied Coastal Ecology,ACE,Credits,406.857,PR,0.529761719,N,00
2016-17,Applied Coastal Ecology,ACE,Credits,6,TE,0.25,Y,00
2016-17,Applied Coastal Ecology,ACE,Credits,0,TE,0,N,00
2016-17,Applied Coastal Ecology,ACE,Credits,52,PR,2.166666667,,00
2016-17,Applied Coastal Ecology,ACE,Credits,99,PR,4.125,Y,00
2016-17,Applied Coastal Ecology,ACE,Credits,303,PR,12.625,N,00
2016-17,Applied Coastal Ecology,ACE,Credits,3,OFTE,0.125,Y,00
2009-10,Auto Service Technician Foundation,AUTOF,SCH,2466,TE,2.74,,00
2009-10,Auto Service Technician Foundation,AUTOF,SCH,6411,TE,7.123333333,Y,00
2009-10,Auto Service Technician Foundation,AUTOF,SCH,6966,TE,7.74,N,00
2009-10,Auto Service Technician Foundation,AUTOF,SCH,24,TE,0,,00
2009-10,Auto Service Technician Foundation,AUTOF,SCH,4,TE,0,Y,00
2009-10,Auto Service Technician Foundation,AUTOF,SCH,24,TE,0,N,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,26,TE,0.043333333,Y,00
2010-11,Auto Service Technician Foundation,ACAUTOF,SCH,11,TE,0.018333333,N,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,58,SM,0.096666667,Y,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,29,SM,0.048333333,N,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,24,KN,0.04,Y,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,1800,TE,2,,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,6300,TE,7,Y,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,4500,TE,5,N,00
2010-11,Auto Service Technician Foundation,ACAUTOF,SCH,900,TE,1,Y,00
2010-11,Auto Service Technician Foundation,ACAUTOF,SCH,2700,TE,3,N,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2010-11,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,N,00
2010-11,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,Y,00
2010-11,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,N,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,19,TE,0.031666667,Y,00
2011-12,Auto Service Technician Foundation,ACAUTOF,SCH,8,TE,0.013333333,N,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,7,SM,0.011666667,Y,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,900,TE,1,,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,8100,TE,9,Y,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,1800,TE,2,N,00
2011-12,Auto Service Technician Foundation,ACAUTOF,SCH,900,TE,1,Y,00
2011-12,Auto Service Technician Foundation,ACAUTOF,SCH,1800,TE,2,N,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2011-12,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,N,00
2011-12,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,Y,00
2011-12,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,N,00
2012-13,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,N,00
2012-13,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2012-13,Auto Service Technician Foundation,ACAUTOF,SCH,900,TE,1,N,00
2012-13,Auto Service Technician Foundation,AUTOF,SCH,7200,TE,8,Y,00
2013-14,Auto Service Technician Foundation,AUTOF,SCH,6930,TE,7.7,,00
2013-14,Auto Service Technician Foundation,AUTOF,SCH,5400,TE,6,Y,00
2013-14,Auto Service Technician Foundation,AUTOF,SCH,3672,TE,4.08,N,00
2013-14,Auto Service Technician Foundation,ACAUTOF,SCH,900,TE,1,,00
2013-14,Auto Service Technician Foundation,AUTOF,SCH,40,TE,0,,00
2013-14,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2013-14,Auto Service Technician Foundation,AUTOF,SCH,24,TE,0,N,00
2013-14,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,32.143,HA,0.041852865,Y,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,900,TE,1,,02
2014-15,Auto Service Technician Foundation,AUTOF,SCH,1800,TE,2,,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,2700,TE,3,Y,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,1800,TE,2,N,00
2014-15,Auto Service Technician Foundation,ACAUTOF,SCH,900,TE,1,Y,00
2014-15,Auto Service Technician Foundation,ACAUTOF,SCH,1800,TE,2,N,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,,02
2014-15,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2014-15,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,N,00
2014-15,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,Y,00
2014-15,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,N,00
2015-16,Auto Service Technician Foundation,AUTOF,SCH,900,TE,1,,00
2015-16,Auto Service Technician Foundation,AUTOF,SCH,3600,TE,4,Y,00
2015-16,Auto Service Technician Foundation,AUTOF,SCH,2700,TE,3,N,00
2015-16,Auto Service Technician Foundation,ACAUTOF,SCH,2700,TE,3,N,00
2015-16,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,,00
2015-16,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2015-16,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,N,00
2015-16,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,N,00
2016-17,Auto Service Technician Foundation,AUTOF,SCH,900,TE,1,,00
2016-17,Auto Service Technician Foundation,AUTOF,SCH,5400,TE,6,Y,00
2016-17,Auto Service Technician Foundation,AUTOF,SCH,5400,TE,6,N,00
2016-17,Auto Service Technician Foundation,ACAUTOF,SCH,2700,TE,3,,00
2016-17,Auto Service Technician Foundation,ACAUTOF,SCH,1800,TE,2,N,00
2016-17,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,,00
2016-17,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,Y,00
2016-17,Auto Service Technician Foundation,AUTOF,SCH,0,TE,0,N,00
2016-17,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,,00
2016-17,Auto Service Technician Foundation,ACAUTOF,SCH,0,TE,0,N,00
2011-12,Automotive Apprentice - Level 2,AUTOAPP2,Courses,0,TE,0,N,00
2011-12,Automotive Apprentice - Level 2,AUTOAPP2,Courses,0,TE,0,Y,00
2011-12,Automotive Apprentice - Level 2,AUTOAPP2,Courses,4,TE,4,N,00
2011-12,Automotive Apprentice - Level 2,AUTOAPP2,Courses,1,TE,1,Y,00
2014-15,Automotive Apprentice - Level 2,AUTOAPP2,Courses,3,TE,3,Y,00
2014-15,Automotive Apprentice - Level 2,AUTOAPP2,Courses,4,TE,4,N,00
2014-15,Automotive Apprentice - Level 2,AUTOAPP2,Courses,0,TE,0,Y,00
2014-15,Automotive Apprentice - Level 2,AUTOAPP2,Courses,0,TE,0,N,00
2012-13,Automotive Apprentice - Level 3,AUTOAPP3,Courses,0,TE,0,N,00
2012-13,Automotive Apprentice - Level 3,AUTOAPP3,Courses,0,TE,0,Y,00
2012-13,Automotive Apprentice - Level 3,AUTOAPP3,Courses,4,TE,4,N,00
2012-13,Automotive Apprentice - Level 3,AUTOAPP3,Courses,1,TE,1,Y,00
2014-15,Automotive Apprentice - Level 3,AUTOAPP3,Courses,7,SM,0.011666667,N,00
2015-16,Automotive Apprentice - Level 3,AUTOAPP3,Courses,2,TE,2,Y,00
2015-16,Automotive Apprentice - Level 3,AUTOAPP3,Courses,4,TE,4,N,00
2015-16,Automotive Apprentice - Level 3,AUTOAPP3,Courses,0,TE,0,Y,00
2015-16,Automotive Apprentice - Level 3,AUTOAPP3,Courses,0,TE,0,N,00
2010-11,Automotive Apprentice - Level 4,AUTOAPP4,Courses,0,TE,0,N,00
2010-11,Automotive Apprentice - Level 4,AUTOAPP4,Courses,0,TE,0,,00
2010-11,Automotive Apprentice - Level 4,AUTOAPP4,Courses,4,TE,4,N,00
2010-11,Automotive Apprentice - Level 4,AUTOAPP4,Courses,3,TE,3,,00
2013-14,Automotive Apprentice - Level 4,AUTOAPP4,Courses,0,TE,0,N,00
2013-14,Automotive Apprentice - Level 4,AUTOAPP4,Courses,0,TE,0,Y,00
2013-14,Automotive Apprentice - Level 4,AUTOAPP4,Courses,3,TE,3,N,00
2013-14,Automotive Apprentice - Level 4,AUTOAPP4,Courses,1,TE,1,Y,00
2016-17,Automotive Apprentice - Level 4,AUTOAPP4,Courses,1,TE,1,Y,00
2016-17,Automotive Apprentice - Level 4,AUTOAPP4,Courses,5,TE,5,N,00
2016-17,Automotive Apprentice - Level 4,AUTOAPP4,Courses,0,TE,0,Y,00
2016-17,Automotive Apprentice - Level 4,AUTOAPP4,Courses,0,TE,0,N,00
2009-10,Automotive Service Technician - Entry Level,AUTOST,SCH,364.286,KI,0.474330729,Y,00
2009-10,Business Administration,BADM,Credits,35,TE,0.058333333,N,00
2009-10,Business Administration,BADM,Credits,6,PR,0.01,Y,00
2009-10,Business Administration,BADM2,Credits,262.286,TE,0.341518229,Y,00
2009-10,Business Administration,BADM,Credits,0,TE,0,,00
2009-10,Business Administration,BADM,Credits,1612.286,TE,2.099330729,Y,00
2009-10,Business Administration,BADM,Credits,114.429,TE,0.148996094,N,00
2009-10,Business Administration,BADM,Credits,1012.858,PR,1.318825521,Y,00
2009-10,Business Administration,BADM,Credits,801.715,PR,1.04389974,N,00
2009-10,Business Administration,BADM,Credits,0,ON,0,Y,00
2009-10,Business Administration,BADM,Credits,0,KI,0,Y,00
2009-10,Business Administration,BADM2,Credits,126,TE,4.2,,00
2009-10,Business Administration,BADM2,Credits,327,TE,10.9,Y,00
2009-10,Business Administration,BADM2,Credits,111,TE,3.7,N,00
2009-10,Business Administration,BADM,Credits,3,ON,0.1,Y,00
2009-10,Business Administration,BADM2,Credits,4.5,ON,0.15,Y,00
2009-10,Business Administration,BADM,Credits,286,PR,9.533333333,N,00
2009-10,Business Administration,BADM,Credits,159,PR,5.3,Y,00
2009-10,Business Administration,BADM,Credits,21,PR,0.7,,00
2009-10,Business Administration,BADM2,Credits,15,PR,0.5,N,00
2009-10,Business Administration,BADM2,Credits,45,PR,1.5,Y,00
2009-10,Business Administration,BADM2,Credits,3,PR,0.1,,00
2009-10,Business Administration,BADM,Credits,6,SM,0.2,N,00
2009-10,Business Administration,BADM,Credits,481,TE,16.03333333,N,00
2009-10,Business Administration,BADM,Credits,360,TE,12,Y,00
2009-10,Business Administration,BADM,Credits,246,TE,8.2,,00
2009-10,Business Administration,BADM,Credits,18,TE,0.6,,02
2009-10,Business Administration,BADM,Credits,3,TE,0.1,N,
2010-11,Business Administration,BADM,Credits,48,TE,1.6,,00
2010-11,Business Administration,BADM,Credits,3,TE,0.1,N,01
2010-11,Business Administration,BADM2,Credits,333,TE,11.1,N,00
2010-11,Business Administration,BADM2,Credits,213,TE,7.1,Y,00
2010-11,Business Administration,BADM2,Credits,162,TE,5.4,,00
2010-11,Business Administration,BADM,Credits,65.572,PR,0.085380208,N,00
2010-11,Business Administration,BADM,Credits,554.572,PR,0.722098958,Y,00
2010-11,Business Administration,BADM,Credits,364.286,TE,0.474330729,N,00
2010-11,Business Administration,BADM,Credits,131.143,TE,0.170759115,Y,00
2010-11,Business Administration,BADM,Credits,389.286,TE,0.506882813,N,01
2010-11,Business Administration,BADM,Credits,0,KL,0,Y,00
2010-11,Business Administration,BADM,Credits,96,CA,3.2,Y,00
2010-11,Business Administration,BADM,Credits,6,KL,0.2,Y,00
2010-11,Business Administration,BADM,Credits,3,ON,0.1,N,00
2010-11,Business Administration,BADM,Credits,2.5,ON,0.083333333,Y,00
2010-11,Business Administration,BADM,Credits,215,PR,7.166666667,N,00
2010-11,Business Administration,BADM,Credits,284,PR,9.466666667,Y,00
2010-11,Business Administration,BADM,Credits,46,PR,1.533333333,,00
2010-11,Business Administration,BADM2,Credits,72,PR,2.4,N,00
2010-11,Business Administration,BADM2,Credits,21,PR,0.7,Y,00
2010-11,Business Administration,BADM,Credits,402,TE,13.4,N,00
2010-11,Business Administration,BADM,Credits,330,TE,11,Y,00
2011-12,Business Administration,BADM,Credits,438.858,TE,0.571429688,Y,00
2011-12,Business Administration,BADM,Credits,140.143,TE,0.182477865,N,00
2011-12,Business Administration,BADM2,Credits,271.286,PR,0.353236979,Y,00
2011-12,Business Administration,BADM2,Credits,69,TE,2.3,,00
2011-12,Business Administration,BADM2,Credits,195,TE,6.5,Y,00
2011-12,Business Administration,BADM2,Credits,168,TE,5.6,N,00
2011-12,Business Administration,BADM,Credits,15,TE,0.5,,02
2011-12,Business Administration,BADM,Credits,9,TE,0.3,N,02
2011-12,Business Administration,BADM,Credits,6,TE,0.2,N,01
2011-12,Business Administration,BADM,Credits,81,TE,2.7,,00
2011-12,Business Administration,BADM,Credits,135,TE,4.5,Y,00
2011-12,Business Administration,BADM,Credits,642,TE,21.4,N,00
2011-12,Business Administration,BADM2,Credits,12,PR,0.4,,00
2011-12,Business Administration,BADM2,Credits,64,PR,2.133333333,Y,00
2011-12,Business Administration,BADM2,Credits,18,PR,0.6,N,00
2011-12,Business Administration,BADM,Credits,6,PR,0.2,,00
2011-12,Business Administration,BADM,Credits,157,PR,5.233333333,Y,00
2011-12,Business Administration,BADM,Credits,162,PR,5.4,N,00
2012-13,Business Administration,BADM2,Credits,288,TE,9.6,N,00
2012-13,Business Administration,BADM2,Credits,138,TE,4.6,Y,00
2012-13,Business Administration,BADM2,Credits,60,TE,2,,00
2012-13,Business Administration,BADM,Credits,57.857,HA,0.075334635,Y,00
2012-13,Business Administration,BADM,Credits,524.572,PR,0.683036458,N,00
2012-13,Business Administration,BADM,Credits,131.143,PR,0.170759115,,00
2012-13,Business Administration,BADM,Credits,775,PR,1.009114583,N,02
2012-13,Business Administration,BADM2,Credits,99,PR,0.12890625,N,00
2012-13,Business Administration,BADM2,Credits,280.572,PR,0.365328125,Y,00
2012-13,Business Administration,BADM,Credits,0,TE,0,N,00
2012-13,Business Administration,BADM,Credits,262.286,TE,0.341518229,Y,00
2012-13,Business Administration,BADM,Credits,138.857,TE,0.180803385,N,01
2012-13,Business Administration,BADM,Credits,30,TE,0.05,N,00
2012-13,Business Administration,BADM,Credits,154,PR,5.133333333,N,00
2012-13,Business Administration,BADM,Credits,87,PR,2.9,Y,00
2012-13,Business Administration,BADM,Credits,6,PR,0.2,,00
2012-13,Business Administration,BADM,Credits,3,PR,0.1,N,01
2012-13,Business Administration,BADM,Credits,9,PR,0.3,,02
2012-13,Business Administration,BADM2,Credits,27,PR,0.9,N,00
2012-13,Business Administration,BADM2,Credits,37,PR,1.233333333,Y,00
2012-13,Business Administration,BADM,Credits,285,TE,9.5,N,00
2012-13,Business Administration,BADM,Credits,243,TE,8.1,Y,00
2012-13,Business Administration,BADM,Credits,69,TE,2.3,,00
2012-13,Business Administration,BADM,Credits,21,TE,0.7,N,01
2012-13,Business Administration,BADM,Credits,30,TE,1,N,02
2012-13,Business Administration,BADM,Credits,3,TE,0.1,,02
2013-14,Business Administration,BADM,Credits,30,TE,1,N,01
2013-14,Business Administration,BADM,Credits,15,TE,0.5,,02
2013-14,Business Administration,BADM2,Credits,117,TE,3.9,N,00
2013-14,Business Administration,BADM2,Credits,129,TE,4.3,Y,00
2013-14,Business Administration,BADM2,Credits,60,TE,2,,00
2013-14,Business Administration,BADM2,Credits,21,TE,0.7,,01
2013-14,Business Administration,BADM2,Credits,15,TE,0.5,N,02
2013-14,Business Administration,BADM2,Credits,9,TE,0.3,,02
2013-14,Business Administration,BADM,Credits,272.572,PR,0.354911458,N,00
2013-14,Business Administration,BADM,Credits,1733.001,PR,2.256511719,Y,00
2013-14,Business Administration,BADM,Credits,636.858,PR,0.829242188,,00
2013-14,Business Administration,BADM,Credits,167.857,PR,0.218563802,N,02
2013-14,Business Administration,BADM,Credits,131.143,SM,0.170759115,,00
2013-14,Business Administration,BADM2,Credits,392.857,TE,0.511532552,N,00
2013-14,Business Administration,BADM2,Credits,272.572,TE,0.354911458,Y,00
2013-14,Business Administration,BADM,Credits,36,KV,1.2,Y,00
2013-14,Business Administration,BADM,Credits,6,KV,0.2,,00
2013-14,Business Administration,BADM,Credits,1,MA,0.033333333,Y,00
2013-14,Business Administration,BADM,Credits,77,PR,2.566666667,N,00
2013-14,Business Administration,BADM,Credits,117,PR,3.9,Y,00
2013-14,Business Administration,BADM,Credits,22,PR,0.733333333,,00
2013-14,Business Administration,BADM,Credits,13,PR,0.433333333,,02
2013-14,Business Administration,BADM2,Credits,15,PR,0.5,N,00
2013-14,Business Administration,BADM2,Credits,12,PR,0.4,Y,00
2013-14,Business Administration,BADM2,Credits,3,PR,0.1,,00
2013-14,Business Administration,BADM2,Credits,3,PR,0.1,N,02
2013-14,Business Administration,BADM2,Credits,3,PR,0.1,,02
2013-14,Business Administration,BADM,Credits,7.5,SM,0.25,N,00
2013-14,Business Administration,BADM,Credits,327,TE,10.9,N,00
2013-14,Business Administration,BADM,Credits,102,TE,3.4,Y,00
2013-14,Business Administration,BADM,Credits,180,TE,6,,00
2014-15,Business Administration,BADM,Credits,249,TE,8.3,N,00
2014-15,Business Administration,BADM,Credits,252,TE,8.4,Y,00
2014-15,Business Administration,BADM,Credits,30,TE,1,,00
2014-15,Business Administration,BADM,Credits,9,TE,0.3,N,02
2014-15,Business Administration,BADM,Credits,18,TE,0.6,,02
2014-15,Business Administration,BADM2,Credits,246,TE,8.2,N,00
2014-15,Business Administration,BADM2,Credits,63,TE,2.1,Y,00
2014-15,Business Administration,BADM2,Credits,99,TE,3.3,,00
2014-15,Business Administration,BADM2,Credits,27,TE,0.9,N,01
2014-15,Business Administration,BADM,Credits,495.429,PR,0.645089844,Y,00
2014-15,Business Administration,BADM,Credits,757.143,PR,0.985863281,,00
2014-15,Business Administration,BADM2,Credits,24,TE,0.04,Y,00
2014-15,Business Administration,BADM,Credits,24,KV,0.8,Y,00
2014-15,Business Administration,BADM,Credits,111,PR,3.7,N,00
2014-15,Business Administration,BADM,Credits,122,PR,4.066666667,Y,00
2014-15,Business Administration,BADM,Credits,15,PR,0.5,,00
2014-15,Business Administration,BADM,Credits,27,PR,0.9,N,02
2014-15,Business Administration,BADM,Credits,3,PR,0.1,,02
2014-15,Business Administration,BADM2,Credits,45,PR,1.5,N,00
2014-15,Business Administration,BADM2,Credits,21,PR,0.7,Y,00
2014-15,Business Administration,BADM2,Credits,3,PR,0.1,,00
2014-15,Business Administration,BADM2,Credits,3,PR,0.1,N,01
2014-15,Business Administration,BADM,Credits,3.5,SM,0.116666667,N,00
2014-15,Business Administration,BADM2,Credits,6.5,SM,0.216666667,N,00
2015-16,Business Administration,BADM,Credits,12,TE,0.4,,02
2015-16,Business Administration,BADM,Credits,6,TE,0.2,N,06
2015-16,Business Administration,BADM2,Credits,72,TE,2.4,N,00
2015-16,Business Administration,BADM2,Credits,72,TE,2.4,Y,00
2015-16,Business Administration,BADM2,Credits,6,TE,0.2,N,02
2015-16,Business Administration,BADM2,Credits,6,TE,0.2,,02
2015-16,Business Administration,BADM,Credits,3.857,PR,0.005022135,Y,00
2015-16,Business Administration,BADM,Credits,167.143,PR,0.217634115,,00
2015-16,Business Administration,BADM2,Credits,122.286,PR,0.159226563,N,00
2015-16,Business Administration,BADM,Credits,142.857,SM,0.186011719,N,06
2015-16,Business Administration,BADM,Credits,0,TE,0,N,00
2015-16,Business Administration,BADM2,Credits,0,TE,0,Y,00
2015-16,Business Administration,BADM,Credits,4,HA,0.006666667,N,00
2015-16,Business Administration,BADM2,Credits,4,OFTE,0.006666667,,00
2015-16,Business Administration,BADM,Credits,56,TE,0.093333333,N,00
2015-16,Business Administration,BADM,Credits,15,KI,0.5,Y,00
2015-16,Business Administration,BADM,Credits,15,KV,0.5,Y,00
2015-16,Business Administration,BADM,Credits,137,PR,4.566666667,N,00
2015-16,Business Administration,BADM,Credits,88,PR,2.933333333,Y,00
2015-16,Business Administration,BADM,Credits,40,PR,1.333333333,,00
2015-16,Business Administration,BADM,Credits,42,PR,1.4,N,02
2015-16,Business Administration,BADM2,Credits,105,PR,3.5,N,00
2015-16,Business Administration,BADM2,Credits,42,PR,1.4,Y,00
2015-16,Business Administration,BADM2,Credits,27,PR,0.9,N,02
2015-16,Business Administration,BADM,Credits,324,TE,10.8,N,00
2015-16,Business Administration,BADM,Credits,246,TE,8.2,Y,00
2015-16,Business Administration,BADM,Credits,195,TE,6.5,,00
2015-16,Business Administration,BADM,Credits,3,TE,0.1,N,01
2015-16,Business Administration,BADM,Credits,21,TE,0.7,N,02
2015-16,Business Administration,BADM,Credits,9,TE,0.3,Y,02
2016-17,Business Administration,BADM,Credits,468,TE,15.6,N,00
2016-17,Business Administration,BADM,Credits,207,TE,6.9,Y,00
2016-17,Business Administration,BADM,Credits,177,TE,5.9,,00
2016-17,Business Administration,BADM,Credits,21,TE,0.7,N,02
2016-17,Business Administration,BADM,Credits,30,TE,1,,02
2016-17,Business Administration,BADM2,Credits,18,TE,0.6,N,00
2016-17,Business Administration,BADM2,Credits,63,TE,2.1,Y,00
2016-17,Business Administration,BADM2,Credits,15,TE,0.5,N,02
2016-17,Business Administration,BADM,Credits,58.286,PR,0.075893229,N,00
2016-17,Business Administration,BADM,Credits,58.286,TE,0.075893229,Y,00
2016-17,Business Administration,BADM,Credits,0,PR,0,N,00
2016-17,Business Administration,BADM,Credits,0,PR,0,,00
2016-17,Business Administration,BADM2,Credits,0,PR,0,N,02
2016-17,Business Administration,BADM,Credits,0,TE,0,Y,00
2016-17,Business Administration,BADM,Credits,15,KV,0.5,Y,00
2016-17,Business Administration,BADM,Credits,159,PR,5.3,N,00
2016-17,Business Administration,BADM,Credits,192,PR,6.4,Y,00
2016-17,Business Administration,BADM,Credits,27,PR,0.9,,00
2016-17,Business Administration,BADM2,Credits,48,PR,1.6,N,00
2016-17,Business Administration,BADM2,Credits,33,PR,1.1,Y,00
2016-17,Business Administration,BADM2,Credits,54,PR,1.8,N,02
2009-10,Business Technology,BTEC,Credits,1.5,TE,0.0025,Y,00
2009-10,Business Technology,BTEC,Credits,9,SM,0.015,,00
2009-10,Business Technology,BTEC,Credits,4,PR,0.006666667,Y,00
2009-10,Business Technology,BTEC,Credits,7,HO,0.011666667,,00
2009-10,Business Technology,BTEC,Credits,1004.715,SM,1.308222656,Y,00
2009-10,Business Technology,BTEC,Credits,132.429,HO,0.172433594,,00
2009-10,Business Technology,BTEC,Credits,182.572,HO,0.237723958,Y,00
2009-10,Business Technology,BTEC,Credits,3,TE,0.125,Y,00
2009-10,Business Technology,BTEC,Credits,7,TE,0.291666667,N,00
2009-10,Business Technology,BTEC,Credits,4,SM,0.166666667,,00
2009-10,Business Technology,BTEC,Credits,5.5,SM,0.229166667,Y,00
2009-10,Business Technology,BTEC,Credits,12.5,SM,0.520833333,N,00
2009-10,Business Technology,BTEC,Credits,5.5,ON,0.229166667,,01
2009-10,Business Technology,BTEC,Credits,248.5,ON,10.35416667,,00
2009-10,Business Technology,BTEC,Credits,319,ON,13.29166667,Y,00
2009-10,Business Technology,BTEC,Credits,227.5,ON,9.479166667,N,00
2009-10,Business Technology,BTEC,Credits,5,ON,0.208333333,,01
2009-10,Business Technology,BTEC,Credits,79.5,ON,3.3125,,00
2009-10,Business Technology,BTEC,Credits,49.5,ON,2.0625,Y,00
2009-10,Business Technology,BTEC,Credits,19,ON,0.791666667,N,00
2009-10,Business Technology,BTEC,Credits,15,ON,0,Y,00
2010-11,Business Technology,BTEC,Credits,6,TE,0.01,N,00
2010-11,Business Technology,BTEC,Credits,142.857,SM,0.186011719,Y,00
2010-11,Business Technology,BTEC,Credits,2,TE,0.083333333,,00
2010-11,Business Technology,BTEC,Credits,62.5,ON,2.604166667,,00
2010-11,Business Technology,BTEC,Credits,89.5,ON,3.729166667,Y,00
2010-11,Business Technology,BTEC,Credits,87,ON,3.625,N,00
