"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count","share"
"1278","Houston","DOUG","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1279","Houston","DOUG","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1280","Houston","DOUG","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1281","Houston","DOUG","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1282","Houston","DOUG","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1283","Houston","ECU","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1284","Houston","ECU","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1285","Houston","ECU","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1286","Houston","ECU","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1287","Houston","ECU","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1288","Houston","ECU","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1289","Houston","ECU","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1290","Houston","ECU","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1291","Houston","ECU","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1292","Houston","ECU","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1293","Houston","JIBC","2004-2005","non-NWCC",54.3968,-126.6452,1,0.0217391304347826
"1294","Houston","JIBC","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1295","Houston","JIBC","2006-2007","non-NWCC",54.3968,-126.6452,1,0.024390243902439
"1296","Houston","JIBC","2007-2008","non-NWCC",54.3968,-126.6452,1,0.0158730158730159
"1297","Houston","JIBC","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1298","Houston","JIBC","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1299","Houston","JIBC","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1300","Houston","JIBC","2011-2012","non-NWCC",54.3968,-126.6452,1,0.03125
"1301","Houston","JIBC","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1302","Houston","JIBC","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1303","Houston","KPU","2004-2005","non-NWCC",54.3968,-126.6452,1,0.0217391304347826
"1304","Houston","KPU","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1305","Houston","KPU","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1306","Houston","KPU","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1307","Houston","KPU","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1308","Houston","KPU","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1309","Houston","KPU","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1310","Houston","KPU","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1311","Houston","KPU","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1312","Houston","KPU","2013-2014","non-NWCC",54.3968,-126.6452,1,0.0344827586206897
"1313","Houston","LANG","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1314","Houston","LANG","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1315","Houston","LANG","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1316","Houston","LANG","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1317","Houston","LANG","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1318","Houston","LANG","2009-2010","non-NWCC",54.3968,-126.6452,1,0.0256410256410256
"1319","Houston","LANG","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1320","Houston","LANG","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1321","Houston","LANG","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1322","Houston","LANG","2013-2014","non-NWCC",54.3968,-126.6452,1,0.0344827586206897
"1323","Houston","NIC","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1324","Houston","NIC","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1325","Houston","NIC","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1326","Houston","NIC","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1327","Houston","NIC","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1328","Houston","NIC","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1329","Houston","NIC","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1330","Houston","NIC","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1331","Houston","NIC","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1332","Houston","NIC","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1333","Houston","NLC","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1334","Houston","NLC","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1335","Houston","NLC","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1336","Houston","NLC","2007-2008","non-NWCC",54.3968,-126.6452,3,0.0476190476190476
"1337","Houston","NLC","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1338","Houston","NLC","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1339","Houston","NLC","2010-2011","non-NWCC",54.3968,-126.6452,1,0.0222222222222222
"1340","Houston","NLC","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1341","Houston","NLC","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1342","Houston","NLC","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1343","Houston","NVIT","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1344","Houston","NVIT","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1345","Houston","NVIT","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1346","Houston","NVIT","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1347","Houston","NVIT","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1348","Houston","NVIT","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1349","Houston","NVIT","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1350","Houston","NVIT","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1351","Houston","NVIT","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1352","Houston","NVIT","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1353","Houston","NWCC","2004-2005","NWCC",54.3968,-126.6452,9,0.195652173913043
"1354","Houston","NWCC","2005-2006","NWCC",54.3968,-126.6452,20,0.4
"1355","Houston","NWCC","2006-2007","NWCC",54.3968,-126.6452,12,0.292682926829268
"1356","Houston","NWCC","2007-2008","NWCC",54.3968,-126.6452,17,0.26984126984127
"1357","Houston","NWCC","2008-2009","NWCC",54.3968,-126.6452,7,0.166666666666667
"1358","Houston","NWCC","2009-2010","NWCC",54.3968,-126.6452,6,0.153846153846154
"1359","Houston","NWCC","2010-2011","NWCC",54.3968,-126.6452,11,0.244444444444444
"1360","Houston","NWCC","2011-2012","NWCC",54.3968,-126.6452,8,0.25
"1361","Houston","NWCC","2012-2013","NWCC",54.3968,-126.6452,6,0.214285714285714
"1362","Houston","NWCC","2013-2014","NWCC",54.3968,-126.6452,8,0.275862068965517
"1363","Houston","OKAN","2004-2005","non-NWCC",54.3968,-126.6452,3,0.0652173913043478
"1364","Houston","OKAN","2005-2006","non-NWCC",54.3968,-126.6452,1,0.02
"1365","Houston","OKAN","2006-2007","non-NWCC",54.3968,-126.6452,2,0.0487804878048781
"1366","Houston","OKAN","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1367","Houston","OKAN","2008-2009","non-NWCC",54.3968,-126.6452,1,0.0238095238095238
"1368","Houston","OKAN","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1369","Houston","OKAN","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1370","Houston","OKAN","2011-2012","non-NWCC",54.3968,-126.6452,1,0.03125
"1371","Houston","OKAN","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1372","Houston","OKAN","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1373","Houston","SEL","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1374","Houston","SEL","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1375","Houston","SEL","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1376","Houston","SEL","2007-2008","non-NWCC",54.3968,-126.6452,1,0.0158730158730159
"1377","Houston","SEL","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1378","Houston","SEL","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1379","Houston","SEL","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1380","Houston","SEL","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1381","Houston","SEL","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1382","Houston","SEL","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1383","Houston","SFU","2004-2005","non-NWCC",54.3968,-126.6452,1,0.0217391304347826
"1384","Houston","SFU","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1385","Houston","SFU","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1386","Houston","SFU","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1387","Houston","SFU","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1388","Houston","SFU","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1389","Houston","SFU","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1390","Houston","SFU","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1391","Houston","SFU","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1392","Houston","SFU","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1393","Houston","TRU","2004-2005","non-NWCC",54.3968,-126.6452,6,0.130434782608696
"1394","Houston","TRU","2005-2006","non-NWCC",54.3968,-126.6452,4,0.08
"1395","Houston","TRU","2006-2007","non-NWCC",54.3968,-126.6452,1,0.024390243902439
"1396","Houston","TRU","2007-2008","non-NWCC",54.3968,-126.6452,6,0.0952380952380952
"1397","Houston","TRU","2008-2009","non-NWCC",54.3968,-126.6452,4,0.0952380952380952
"1398","Houston","TRU","2009-2010","non-NWCC",54.3968,-126.6452,1,0.0256410256410256
"1399","Houston","TRU","2010-2011","non-NWCC",54.3968,-126.6452,4,0.0888888888888889
"1400","Houston","TRU","2011-2012","non-NWCC",54.3968,-126.6452,2,0.0625
"1401","Houston","TRU","2012-2013","non-NWCC",54.3968,-126.6452,2,0.0714285714285714
"1402","Houston","TRU","2013-2014","non-NWCC",54.3968,-126.6452,2,0.0689655172413793
"1403","Houston","UBCO","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1404","Houston","UBCO","2005-2006","non-NWCC",54.3968,-126.6452,1,0.02
"1405","Houston","UBCO","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1406","Houston","UBCO","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1407","Houston","UBCO","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1408","Houston","UBCO","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1409","Houston","UBCO","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1410","Houston","UBCO","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1411","Houston","UBCO","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1412","Houston","UBCO","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1413","Houston","UBCV","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1414","Houston","UBCV","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1415","Houston","UBCV","2006-2007","non-NWCC",54.3968,-126.6452,1,0.024390243902439
"1416","Houston","UBCV","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1417","Houston","UBCV","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1418","Houston","UBCV","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1419","Houston","UBCV","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1420","Houston","UBCV","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1421","Houston","UBCV","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1422","Houston","UBCV","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1423","Houston","UFV","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1424","Houston","UFV","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1425","Houston","UFV","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1426","Houston","UFV","2007-2008","non-NWCC",54.3968,-126.6452,1,0.0158730158730159
"1427","Houston","UFV","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1428","Houston","UFV","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1429","Houston","UFV","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1430","Houston","UFV","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1431","Houston","UFV","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1432","Houston","UFV","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1433","Houston","UNBC","2004-2005","non-NWCC",54.3968,-126.6452,6,0.130434782608696
"1434","Houston","UNBC","2005-2006","non-NWCC",54.3968,-126.6452,6,0.12
"1435","Houston","UNBC","2006-2007","non-NWCC",54.3968,-126.6452,7,0.170731707317073
"1436","Houston","UNBC","2007-2008","non-NWCC",54.3968,-126.6452,8,0.126984126984127
"1437","Houston","UNBC","2008-2009","non-NWCC",54.3968,-126.6452,4,0.0952380952380952
"1438","Houston","UNBC","2009-2010","non-NWCC",54.3968,-126.6452,9,0.230769230769231
"1439","Houston","UNBC","2010-2011","non-NWCC",54.3968,-126.6452,5,0.111111111111111
"1440","Houston","UNBC","2011-2012","non-NWCC",54.3968,-126.6452,4,0.125
"1441","Houston","UNBC","2012-2013","non-NWCC",54.3968,-126.6452,2,0.0714285714285714
"1442","Houston","UNBC","2013-2014","non-NWCC",54.3968,-126.6452,1,0.0344827586206897
"1443","Houston","UVIC","2004-2005","non-NWCC",54.3968,-126.6452,3,0.0652173913043478
"1444","Houston","UVIC","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1445","Houston","UVIC","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1446","Houston","UVIC","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1447","Houston","UVIC","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1448","Houston","UVIC","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1449","Houston","UVIC","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1450","Houston","UVIC","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1451","Houston","UVIC","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1452","Houston","UVIC","2013-2014","non-NWCC",54.3968,-126.6452,3,0.103448275862069
"1453","Houston","VCC","2004-2005","non-NWCC",54.3968,-126.6452,0,0
"1454","Houston","VCC","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1455","Houston","VCC","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1456","Houston","VCC","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1457","Houston","VCC","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1458","Houston","VCC","2009-2010","non-NWCC",54.3968,-126.6452,0,0
"1459","Houston","VCC","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1460","Houston","VCC","2011-2012","non-NWCC",54.3968,-126.6452,0,0
"1461","Houston","VCC","2012-2013","non-NWCC",54.3968,-126.6452,0,0
"1462","Houston","VCC","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1463","Houston","VIU","2004-2005","non-NWCC",54.3968,-126.6452,1,0.0217391304347826
"1464","Houston","VIU","2005-2006","non-NWCC",54.3968,-126.6452,0,0
"1465","Houston","VIU","2006-2007","non-NWCC",54.3968,-126.6452,0,0
"1466","Houston","VIU","2007-2008","non-NWCC",54.3968,-126.6452,0,0
"1467","Houston","VIU","2008-2009","non-NWCC",54.3968,-126.6452,0,0
"1468","Houston","VIU","2009-2010","non-NWCC",54.3968,-126.6452,1,0.0256410256410256
"1469","Houston","VIU","2010-2011","non-NWCC",54.3968,-126.6452,0,0
"1470","Houston","VIU","2011-2012","non-NWCC",54.3968,-126.6452,1,0.03125
"1471","Houston","VIU","2012-2013","non-NWCC",54.3968,-126.6452,3,0.107142857142857
"1472","Houston","VIU","2013-2014","non-NWCC",54.3968,-126.6452,0,0
"1473","Houston","no_transfer_yet","2004-2005","non-NWCC",54.3968,-126.6452,5,0.108695652173913
"1474","Houston","no_transfer_yet","2005-2006","non-NWCC",54.3968,-126.6452,10,0.2
"1475","Houston","no_transfer_yet","2006-2007","non-NWCC",54.3968,-126.6452,7,0.170731707317073
"1476","Houston","no_transfer_yet","2007-2008","non-NWCC",54.3968,-126.6452,16,0.253968253968254
"1477","Houston","no_transfer_yet","2008-2009","non-NWCC",54.3968,-126.6452,17,0.404761904761905
"1478","Houston","no_transfer_yet","2009-2010","non-NWCC",54.3968,-126.6452,11,0.282051282051282
"1479","Houston","no_transfer_yet","2010-2011","non-NWCC",54.3968,-126.6452,16,0.355555555555556
"1480","Houston","no_transfer_yet","2011-2012","non-NWCC",54.3968,-126.6452,12,0.375
"1481","Houston","no_transfer_yet","2012-2013","non-NWCC",54.3968,-126.6452,14,0.5
"1482","Houston","no_transfer_yet","2013-2014","non-NWCC",54.3968,-126.6452,11,0.379310344827586
"1483","Kitimat","BCIT","2004-2005","non-NWCC",54.0497,-128.5507,5,0.0403225806451613
"1484","Kitimat","BCIT","2005-2006","non-NWCC",54.0497,-128.5507,4,0.027027027027027
"1485","Kitimat","BCIT","2006-2007","non-NWCC",54.0497,-128.5507,5,0.037037037037037
"1486","Kitimat","BCIT","2007-2008","non-NWCC",54.0497,-128.5507,2,0.0165289256198347
"1487","Kitimat","BCIT","2008-2009","non-NWCC",54.0497,-128.5507,6,0.0441176470588235
