"","year","programTitle","Program Code","PLU","Sum Credits","location","sumFTE","abo","imm","cluster","studentType"
"269","2016-17","Applied Business Technology","ABT","SCH",20,"HO",0.033333333,"N","00","academic",NA
"270","2016-17","Applied Business Technology","ABT","SCH",0,"TE",0,"Y","00","academic","fn"
"271","2016-17","Applied Business Technology","ABT","SCH",0,"PR",0,"Y","00","academic","fn"
"272","2016-17","Applied Business Technology","ABT","SCH",0,"HO",0,"Y","00","academic","fn"
"273","2016-17","Applied Business Technology","ABT","SCH",2,"TE",0.133333333,"N","02","academic","ie"
"274","2016-17","Applied Business Technology","ABT","SCH",3,"TE",0.2,"N","01","academic",NA
"275","2016-17","Applied Business Technology","ABT","SCH",149,"TE",10.2,NA,"00","academic",NA
"276","2016-17","Applied Business Technology","ABT","SCH",208.5,"TE",14.4,"Y","00","academic","fn"
"277","2016-17","Applied Business Technology","ABT","SCH",188.5,"TE",12.78888889,"N","00","academic",NA
"278","2016-17","Applied Business Technology","ABT","SCH",7.5,"SM",0.522222222,NA,"00","academic",NA
"279","2016-17","Applied Business Technology","ABT","SCH",22,"SM",1.444444444,"Y","00","academic","fn"
"280","2016-17","Applied Business Technology","ABT","SCH",3,"SM",0.2,"N","00","academic",NA
"281","2009-10","Applied Coastal Ecology","ACE2","Credits",120.857,"PR",0.157365885,"N","00","academic",NA
"282","2009-10","Applied Coastal Ecology","ACE","Credits",636.858,"PR",0.829242188,"Y","00","academic","fn"
"283","2009-10","Applied Coastal Ecology","ACE","Credits",196.714,"PR",0.256138021,"N","00","academic",NA
"284","2009-10","Applied Coastal Ecology","ACE2","Credits",2,"PR",0.045454545,NA,"00","academic",NA
"285","2009-10","Applied Coastal Ecology","ACE2","Credits",51,"PR",1.159090909,"N","00","academic",NA
"286","2009-10","Applied Coastal Ecology","ACE2","Credits",3,"ON",0.068181818,"N","00","academic",NA
"287","2009-10","Applied Coastal Ecology","ACE","Credits",62,"PR",1.9375,NA,"00","academic",NA
"288","2009-10","Applied Coastal Ecology","ACE","Credits",68,"PR",2.125,"Y","00","academic","fn"
"289","2009-10","Applied Coastal Ecology","ACE","Credits",160,"PR",5,"N","00","academic",NA
"290","2009-10","Applied Coastal Ecology","ACE","Credits",6,"ON",0.1875,NA,"00","academic",NA
"291","2009-10","Applied Coastal Ecology","ACE","Credits",3,"ON",0.09375,"N","00","academic",NA
"292","2010-11","Applied Coastal Ecology","ACE2","Credits",364.286,"TE",0.474330729,"N","00","academic",NA
"293","2010-11","Applied Coastal Ecology","ACE","Credits",364.286,"TE",0.474330729,"Y","00","academic","fn"
"294","2010-11","Applied Coastal Ecology","ACE","Credits",351,"PR",0.45703125,"Y","00","academic","fn"
"295","2010-11","Applied Coastal Ecology","ACE","Credits",495.429,"PR",0.645089844,"N","00","academic",NA
"296","2010-11","Applied Coastal Ecology","ACE2","Credits",12,"PR",0.272727273,NA,"00","academic",NA
"297","2010-11","Applied Coastal Ecology","ACE2","Credits",18,"PR",0.409090909,"Y","00","academic","fn"
"298","2010-11","Applied Coastal Ecology","ACE2","Credits",75,"PR",1.704545455,"N","00","academic",NA
"299","2010-11","Applied Coastal Ecology","ACE2","Credits",6,"ON",0.136363636,"N","00","academic",NA
"300","2010-11","Applied Coastal Ecology","ACE","Credits",32,"PR",1,NA,"00","academic",NA
"301","2010-11","Applied Coastal Ecology","ACE","Credits",101,"PR",3.15625,"Y","00","academic","fn"
"302","2010-11","Applied Coastal Ecology","ACE","Credits",240,"PR",7.5,"N","00","academic",NA
"303","2010-11","Applied Coastal Ecology","ACE","Credits",3,"ON",0.09375,"Y","00","academic","fn"
"304","2010-11","Applied Coastal Ecology","ACE","Credits",9,"ON",0.28125,"N","00","academic",NA
"305","2011-12","Applied Coastal Ecology","ACE2","Credits",271.286,"PR",0.353236979,"Y","00","academic","fn"
"306","2011-12","Applied Coastal Ecology","ACE","Credits",140.143,"PR",0.182477865,NA,"00","academic",NA
"307","2011-12","Applied Coastal Ecology","ACE","Credits",507.143,"PR",0.660342448,"Y","00","academic","fn"
"308","2011-12","Applied Coastal Ecology","ACE","Credits",181.286,"PR",0.236049479,"N","00","academic",NA
"309","2011-12","Applied Coastal Ecology","ACE2","Credits",27,"PR",0.613636364,"Y","00","academic","fn"
"310","2011-12","Applied Coastal Ecology","ACE2","Credits",38.5,"PR",0.875,"N","00","academic",NA
"311","2011-12","Applied Coastal Ecology","ACE2","Credits",3,"ON",0.068181818,"Y","00","academic","fn"
"312","2011-12","Applied Coastal Ecology","ACE2","Credits",3,"ON",0.068181818,"N","00","academic",NA
"313","2011-12","Applied Coastal Ecology","ACE","Credits",15.5,"PR",0.484375,NA,"00","academic",NA
"314","2011-12","Applied Coastal Ecology","ACE","Credits",67,"PR",2.09375,"Y","00","academic","fn"
"315","2011-12","Applied Coastal Ecology","ACE","Credits",167,"PR",5.21875,"N","00","academic",NA
"316","2011-12","Applied Coastal Ecology","ACE","Credits",3,"ON",0.09375,"Y","00","academic","fn"
"317","2011-12","Applied Coastal Ecology","ACE","Credits",3,"ON",0.09375,"N","00","academic",NA
"318","2012-13","Applied Coastal Ecology","ACE2","Credits",270,"PR",0.3515625,"Y","00","academic","fn"
"319","2012-13","Applied Coastal Ecology","ACE","Credits",498.572,"PR",0.649182292,"Y","00","academic","fn"
"320","2012-13","Applied Coastal Ecology","ACE","Credits",624,"PR",0.8125,"N","00","academic",NA
"321","2012-13","Applied Coastal Ecology","ACE2","Credits",6,"PR",0.136363636,"N","00","academic",NA
"322","2012-13","Applied Coastal Ecology","ACE2","Credits",43,"PR",1.023809524,"Y","00","academic","fn"
"323","2012-13","Applied Coastal Ecology","ACE2","Credits",35,"PR",0.833333333,"N","00","academic",NA
"324","2012-13","Applied Coastal Ecology","ACE","Credits",14,"PR",0.4375,"Y","00","academic","fn"
"325","2012-13","Applied Coastal Ecology","ACE","Credits",75,"PR",2.34375,"N","00","academic",NA
"326","2013-14","Applied Coastal Ecology","ACE","Credits",111,"PR",3.46875,"N","00","academic",NA
"327","2013-14","Applied Coastal Ecology","ACE","Credits",8,"PR",0.25,"Y","00","academic","fn"
"328","2013-14","Applied Coastal Ecology","ACE2","Credits",3,"PR",0.071428571,"N","00","academic",NA
"329","2013-14","Applied Coastal Ecology","ACE2","Credits",27,"PR",0.642857143,"Y","00","academic","fn"
"330","2013-14","Applied Coastal Ecology","ACE","Credits",902.858,"PR",1.175596354,"N","00","academic",NA
"331","2013-14","Applied Coastal Ecology","ACE2","Credits",272.572,"PR",0.354911458,"Y","00","academic","fn"
"332","2013-14","Applied Coastal Ecology","ACE","Credits",0,"TE",0,"N","00","academic",NA
"333","2014-15","Applied Coastal Ecology","ACE","Credits",260.714,"TE",0.339471354,"Y","00","academic","fn"
"334","2014-15","Applied Coastal Ecology","ACE","Credits",364.286,"PR",0.474330729,"Y","00","academic","fn"
"335","2014-15","Applied Coastal Ecology","ACE","Credits",739.429,"PR",0.962798177,"N","00","academic",NA
"336","2014-15","Applied Coastal Ecology","ACE2","Credits",31,"PR",0.738095238,"N","00","academic",NA
"337","2014-15","Applied Coastal Ecology","ACE","Credits",3,"TE",0.09375,"N","00","academic",NA
"338","2014-15","Applied Coastal Ecology","ACE","Credits",215,"PR",6.71875,"N","00","academic",NA
"339","2015-16","Applied Coastal Ecology","ACE","Credits",308,"SM",0.513333333,"Y","00","academic","fn"
"340","2015-16","Applied Coastal Ecology","ACE","Credits",6370,"OFSM",10.61666667,"Y","00","academic","fn"
"341","2015-16","Applied Coastal Ecology","ACE","Credits",0,"TE",0,"Y","00","academic","fn"
"342","2015-16","Applied Coastal Ecology","ACE","Credits",62.857,"PR",0.081845052,"Y","00","academic","fn"
"343","2015-16","Applied Coastal Ecology","ACE","Credits",125.714,"PR",0.163690104,"N","00","academic",NA
"344","2015-16","Applied Coastal Ecology","ACE2","Credits",3,"PR",0.071428571,"N","00","academic",NA
"345","2015-16","Applied Coastal Ecology","ACE","Credits",2,"PR",0.0625,"Y","00","academic","fn"
"346","2015-16","Applied Coastal Ecology","ACE","Credits",13.5,"PR",0.421875,"N","00","academic",NA
"347","2015-16","Applied Coastal Ecology","ACE","Credits",32,"SM",1.333333333,"Y","00","academic","fn"
"348","2015-16","Applied Coastal Ecology","ACE","Credits",59,"PR",2.458333333,NA,"00","academic",NA
"349","2015-16","Applied Coastal Ecology","ACE","Credits",34,"PR",1.416666667,"Y","00","academic","fn"
"350","2015-16","Applied Coastal Ecology","ACE","Credits",163,"PR",6.791666667,"N","00","academic",NA
"351","2016-17","Applied Coastal Ecology","ACE","Credits",34,"PR",0.056666667,"N","00","academic",NA
"352","2016-17","Applied Coastal Ecology","ACE","Credits",385.429,"PR",0.501860677,"Y","00","academic","fn"
"353","2016-17","Applied Coastal Ecology","ACE","Credits",406.857,"PR",0.529761719,"N","00","academic",NA
"354","2016-17","Applied Coastal Ecology","ACE","Credits",6,"TE",0.25,"Y","00","academic","fn"
"355","2016-17","Applied Coastal Ecology","ACE","Credits",0,"TE",0,"N","00","academic",NA
"356","2016-17","Applied Coastal Ecology","ACE","Credits",52,"PR",2.166666667,NA,"00","academic",NA
"357","2016-17","Applied Coastal Ecology","ACE","Credits",99,"PR",4.125,"Y","00","academic","fn"
"358","2016-17","Applied Coastal Ecology","ACE","Credits",303,"PR",12.625,"N","00","academic",NA
"359","2016-17","Applied Coastal Ecology","ACE","Credits",3,"OFTE",0.125,"Y","00","academic","fn"
"360","2009-10","Auto Service Technician Foundation","AUTOF","SCH",2466,"TE",2.74,NA,"00","trades",NA
"361","2009-10","Auto Service Technician Foundation","AUTOF","SCH",6411,"TE",7.123333333,"Y","00","trades","fn"
"362","2009-10","Auto Service Technician Foundation","AUTOF","SCH",6966,"TE",7.74,"N","00","trades",NA
"363","2009-10","Auto Service Technician Foundation","AUTOF","SCH",24,"TE",0,NA,"00","trades",NA
"364","2009-10","Auto Service Technician Foundation","AUTOF","SCH",4,"TE",0,"Y","00","trades","fn"
"365","2009-10","Auto Service Technician Foundation","AUTOF","SCH",24,"TE",0,"N","00","trades",NA
"366","2010-11","Auto Service Technician Foundation","AUTOF","SCH",26,"TE",0.043333333,"Y","00","trades","fn"
"367","2010-11","Auto Service Technician Foundation","ACAUTOF","SCH",11,"TE",0.018333333,"N","00","trades",NA
"368","2010-11","Auto Service Technician Foundation","AUTOF","SCH",58,"SM",0.096666667,"Y","00","trades","fn"
"369","2010-11","Auto Service Technician Foundation","AUTOF","SCH",29,"SM",0.048333333,"N","00","trades",NA
"370","2010-11","Auto Service Technician Foundation","AUTOF","SCH",24,"KN",0.04,"Y","00","trades","fn"
"371","2010-11","Auto Service Technician Foundation","AUTOF","SCH",1800,"TE",2,NA,"00","trades",NA
"372","2010-11","Auto Service Technician Foundation","AUTOF","SCH",6300,"TE",7,"Y","00","trades","fn"
"373","2010-11","Auto Service Technician Foundation","AUTOF","SCH",4500,"TE",5,"N","00","trades",NA
"374","2010-11","Auto Service Technician Foundation","ACAUTOF","SCH",900,"TE",1,"Y","00","trades","fn"
"375","2010-11","Auto Service Technician Foundation","ACAUTOF","SCH",2700,"TE",3,"N","00","trades",NA
"376","2010-11","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"377","2010-11","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"378","2010-11","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"N","00","trades",NA
"379","2010-11","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"380","2010-11","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"N","00","trades",NA
"381","2011-12","Auto Service Technician Foundation","AUTOF","SCH",19,"TE",0.031666667,"Y","00","trades","fn"
"382","2011-12","Auto Service Technician Foundation","ACAUTOF","SCH",8,"TE",0.013333333,"N","00","trades",NA
"383","2011-12","Auto Service Technician Foundation","AUTOF","SCH",7,"SM",0.011666667,"Y","00","trades","fn"
"384","2011-12","Auto Service Technician Foundation","AUTOF","SCH",900,"TE",1,NA,"00","trades",NA
"385","2011-12","Auto Service Technician Foundation","AUTOF","SCH",8100,"TE",9,"Y","00","trades","fn"
"386","2011-12","Auto Service Technician Foundation","AUTOF","SCH",1800,"TE",2,"N","00","trades",NA
"387","2011-12","Auto Service Technician Foundation","ACAUTOF","SCH",900,"TE",1,"Y","00","trades","fn"
"388","2011-12","Auto Service Technician Foundation","ACAUTOF","SCH",1800,"TE",2,"N","00","trades",NA
"389","2011-12","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"390","2011-12","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"391","2011-12","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"N","00","trades",NA
"392","2011-12","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"393","2011-12","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"N","00","trades",NA
"394","2012-13","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"N","00","trades",NA
"395","2012-13","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"396","2012-13","Auto Service Technician Foundation","ACAUTOF","SCH",900,"TE",1,"N","00","trades",NA
"397","2012-13","Auto Service Technician Foundation","AUTOF","SCH",7200,"TE",8,"Y","00","trades","fn"
"398","2013-14","Auto Service Technician Foundation","AUTOF","SCH",6930,"TE",7.7,NA,"00","trades",NA
"399","2013-14","Auto Service Technician Foundation","AUTOF","SCH",5400,"TE",6,"Y","00","trades","fn"
"400","2013-14","Auto Service Technician Foundation","AUTOF","SCH",3672,"TE",4.08,"N","00","trades",NA
"401","2013-14","Auto Service Technician Foundation","ACAUTOF","SCH",900,"TE",1,NA,"00","trades",NA
"402","2013-14","Auto Service Technician Foundation","AUTOF","SCH",40,"TE",0,NA,"00","trades",NA
"403","2013-14","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"404","2013-14","Auto Service Technician Foundation","AUTOF","SCH",24,"TE",0,"N","00","trades",NA
"405","2013-14","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"406","2014-15","Auto Service Technician Foundation","AUTOF","SCH",32.143,"HA",0.041852865,"Y","00","trades","fn"
"407","2014-15","Auto Service Technician Foundation","AUTOF","SCH",900,"TE",1,NA,"02","trades","ie"
"408","2014-15","Auto Service Technician Foundation","AUTOF","SCH",1800,"TE",2,NA,"00","trades",NA
"409","2014-15","Auto Service Technician Foundation","AUTOF","SCH",2700,"TE",3,"Y","00","trades","fn"
"410","2014-15","Auto Service Technician Foundation","AUTOF","SCH",1800,"TE",2,"N","00","trades",NA
"411","2014-15","Auto Service Technician Foundation","ACAUTOF","SCH",900,"TE",1,"Y","00","trades","fn"
"412","2014-15","Auto Service Technician Foundation","ACAUTOF","SCH",1800,"TE",2,"N","00","trades",NA
"413","2014-15","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,NA,"02","trades","ie"
"414","2014-15","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"415","2014-15","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"416","2014-15","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"N","00","trades",NA
"417","2014-15","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"418","2014-15","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"N","00","trades",NA
"419","2015-16","Auto Service Technician Foundation","AUTOF","SCH",900,"TE",1,NA,"00","trades",NA
"420","2015-16","Auto Service Technician Foundation","AUTOF","SCH",3600,"TE",4,"Y","00","trades","fn"
"421","2015-16","Auto Service Technician Foundation","AUTOF","SCH",2700,"TE",3,"N","00","trades",NA
"422","2015-16","Auto Service Technician Foundation","ACAUTOF","SCH",2700,"TE",3,"N","00","trades",NA
"423","2015-16","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"424","2015-16","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"425","2015-16","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"N","00","trades",NA
"426","2015-16","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"N","00","trades",NA
"427","2016-17","Auto Service Technician Foundation","AUTOF","SCH",900,"TE",1,NA,"00","trades",NA
"428","2016-17","Auto Service Technician Foundation","AUTOF","SCH",5400,"TE",6,"Y","00","trades","fn"
"429","2016-17","Auto Service Technician Foundation","AUTOF","SCH",5400,"TE",6,"N","00","trades",NA
"430","2016-17","Auto Service Technician Foundation","ACAUTOF","SCH",2700,"TE",3,NA,"00","trades",NA
"431","2016-17","Auto Service Technician Foundation","ACAUTOF","SCH",1800,"TE",2,"N","00","trades",NA
"432","2016-17","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"433","2016-17","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"Y","00","trades","fn"
"434","2016-17","Auto Service Technician Foundation","AUTOF","SCH",0,"TE",0,"N","00","trades",NA
"435","2016-17","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,NA,"00","trades",NA
"436","2016-17","Auto Service Technician Foundation","ACAUTOF","SCH",0,"TE",0,"N","00","trades",NA
"437","2011-12","Automotive Apprentice - Level 2","AUTOAPP2","Courses",0,"TE",0,"N","00","trades",NA
"438","2011-12","Automotive Apprentice - Level 2","AUTOAPP2","Courses",0,"TE",0,"Y","00","trades","fn"
"439","2011-12","Automotive Apprentice - Level 2","AUTOAPP2","Courses",4,"TE",4,"N","00","trades",NA
"440","2011-12","Automotive Apprentice - Level 2","AUTOAPP2","Courses",1,"TE",1,"Y","00","trades","fn"
"441","2014-15","Automotive Apprentice - Level 2","AUTOAPP2","Courses",3,"TE",3,"Y","00","trades","fn"
"442","2014-15","Automotive Apprentice - Level 2","AUTOAPP2","Courses",4,"TE",4,"N","00","trades",NA
"443","2014-15","Automotive Apprentice - Level 2","AUTOAPP2","Courses",0,"TE",0,"Y","00","trades","fn"
"444","2014-15","Automotive Apprentice - Level 2","AUTOAPP2","Courses",0,"TE",0,"N","00","trades",NA
"445","2012-13","Automotive Apprentice - Level 3","AUTOAPP3","Courses",0,"TE",0,"N","00","trades",NA
"446","2012-13","Automotive Apprentice - Level 3","AUTOAPP3","Courses",0,"TE",0,"Y","00","trades","fn"
"447","2012-13","Automotive Apprentice - Level 3","AUTOAPP3","Courses",4,"TE",4,"N","00","trades",NA
"448","2012-13","Automotive Apprentice - Level 3","AUTOAPP3","Courses",1,"TE",1,"Y","00","trades","fn"
"449","2014-15","Automotive Apprentice - Level 3","AUTOAPP3","Courses",7,"SM",0.011666667,"N","00","trades",NA
"450","2015-16","Automotive Apprentice - Level 3","AUTOAPP3","Courses",2,"TE",2,"Y","00","trades","fn"
"451","2015-16","Automotive Apprentice - Level 3","AUTOAPP3","Courses",4,"TE",4,"N","00","trades",NA
"452","2015-16","Automotive Apprentice - Level 3","AUTOAPP3","Courses",0,"TE",0,"Y","00","trades","fn"
"453","2015-16","Automotive Apprentice - Level 3","AUTOAPP3","Courses",0,"TE",0,"N","00","trades",NA
"454","2010-11","Automotive Apprentice - Level 4","AUTOAPP4","Courses",0,"TE",0,"N","00","trades",NA
"455","2010-11","Automotive Apprentice - Level 4","AUTOAPP4","Courses",0,"TE",0,NA,"00","trades",NA
"456","2010-11","Automotive Apprentice - Level 4","AUTOAPP4","Courses",4,"TE",4,"N","00","trades",NA
"457","2010-11","Automotive Apprentice - Level 4","AUTOAPP4","Courses",3,"TE",3,NA,"00","trades",NA
"458","2013-14","Automotive Apprentice - Level 4","AUTOAPP4","Courses",0,"TE",0,"N","00","trades",NA
